,Verification_Status,processed_Text,noun_count,Word_Count,entity_count,class,sum_bow
6976,ข่าวบิดเบือน,ค่า น้ำตาล เลือด ต่ำ ทำ สติ   ทำ ตา บอด,5,15,0,1,8
6977,ข่าวบิดเบือน,นิ่ว ถุง น้ำ ดี ตับ ท่อ ปัสสาวะ รักษา หญ้าไทร   ผ่าตัด,6,19,0,1,5
6978,ข่าวบิดเบือน,กระทรวงมหาดไทย แก้ กฎหมาย ทวง หนี้ หยุด   2   ทุ่ม   ตัว ทวง สามี ภริยา,8,26,4,1,10
6979,ข่าวบิดเบือน,"เกณฑ์ ทหาร ราว   200,000     หัก เงิน เดือน คน   6,000   บาท",3,15,4,1,11
6980,ข่าวบิดเบือน,ขยาย เวลา ติดต่อ ทวง หนี้ หยุด ราชการ   20.00   น.,3,12,3,1,9
6981,ข่าวบิดเบือน,ภาพ สติกเกอร์ หลุม บ่อ แคนาดา ออกแบบ ป้องกัน รถ ยนต์ ขับ,7,18,1,1,9
6982,ข่าวบิดเบือน,อ้า ปาก   10   วินาที บรรเทา อาการ ปอด อักเสบ,6,16,3,1,7
6983,ข่าวบิดเบือน,ประเทศไทย เงิน โอลิมปิก   ค่า งาน โอลิมปิก ต่ำ ค่า ใช้จ่าย โครงการ ดิจิทัลวอลเล็ต,12,18,2,1,11
6984,ข่าวบิดเบือน,อัปเดต ข่าวสาร   ใบ สั่ง ค้าง   จ่าย ค่า   ภาษี รถ ยนต์   ทราบ ?,8,24,0,1,9
6985,ข่าวบิดเบือน,"พิธี โอลิมปิก ไฟฟ้า ดับ ปารีส   "" ล้อเลียน พระเจ้า ""   Breaking     ไฟ ดับ เขต กรุงปารีส   ประเทศฝรั่งเศส   ฝน ตก หนัก   รายงาน แข่งขัน กีฬา โอลิมปิก รายการ เลื่อน",22,50,4,1,26
6986,ข่าวบิดเบือน,โครงการ น้ำ ต้น ทุน เขื่อนภูมิพล   แนว น้ำยวม อ่าง น้ำ   งบ เวลา สร้าง   4   ปี   คาด งบ   คุ้ม ค่า,11,38,5,1,13
6987,ข่าวบิดเบือน,นิ้ว มือ กด บริเวณ ขา   เช็ค อาการ โรค ไต,7,11,0,1,8
6988,ข่าวบิดเบือน,"การเคหะแห่งชาติ เช่า พัก อาศัย สำหรับ บัตร สวัสดิการ รัฐ   ราคา   3006,000   บาท เดือน",7,20,5,1,15
6989,ข่าวบิดเบือน,"ธนาคารกรุงไทย สินเชื่อ   Million   Loan   วงเงิน กู้   500,000   บาท   อนุมัติ   5   นาที   ผ่อน ชำระ   10   บาท",9,33,10,1,15
6990,ข่าวบิดเบือน,30   เมษายน   2565   อินเดีย   ปากีสถาน   อุณหภูมิ   143 ° F     ( 62 ° C )   เนื่อง อากาศ ร้อน,9,28,8,1,13
6991,ข่าวบิดเบือน,ราก ใบ เตย ใบ มะยม   ลด น้ำตาล เลือด   ดัน   ฟื้นฟู ตับ อ่อน,9,18,0,1,11
6992,ข่าวบิดเบือน,ธนาคารกรุงไทย ประกาศ แอปพลิเคชัน เป๋า ตัง   เวลา   24   ชั่วโมง   13  ,6,19,6,1,10
6993,ข่าวบิดเบือน,มะระหวาน   ลด กรด ไขมัน ตับ ลด ระดับ คอเลสเตอรอล,6,13,0,1,7
6994,ข่าวบิดเบือน,"กรุงเทพมหานคร สั่ง ทำ เสื้อ ปัก โลโก้ หน่วย งาน   200,000   ตัว   ทำ ยกเลิก   งบ   แบก ภาระ หนี้   30   ล้าน",9,32,3,1,18
6995,ข่าวบิดเบือน,กิน ชานม ไข่ มุก     23   แก้ว   เวลา   ทำ นิ่ว ถุง น้ำ ดี,7,20,0,1,6
6996,ข่าวบิดเบือน,  ด่วน   ย้าย ศูนย์  ศบค.     จนท. ติด เชื้อ   COVID 19,7,18,4,1,8
6997,ข่าวบิดเบือน,"แจ้ง เตือน   ตรวจสอบ สถานะ สำหรับ เงิน เยียวยา   5,000   บาท   อนุมัติ ดำเนินการ",7,22,3,1,14
6998,ข่าวบิดเบือน,ธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร   ( ธ.ก.ส. )   ปล่อย สินเชื่อ   LINE   สมุด บัญชี ​,5,17,3,1,9
6999,ข่าวบิดเบือน,ใบ เตย สด ใบ น กาบ หอยแครง บรรเทา อาการ กรด ไหล ย้อน,8,13,0,1,11
7000,ข่าวบิดเบือน,สมุนไพร ชั้น ดี ไมย ราบ แห้ง ต้ม ดื่ม   ล้าง ไขมัน เลือด   แก้ไอ เสมหะ,8,18,0,1,12
7001,ข่าวบิดเบือน,อภ.   อาสา สมัคร   ทดลอง วัคซีน โควิด 19   ไทย,6,13,1,1,9
7002,ข่าวบิดเบือน,สะอึก ติดต่อ   48   ชั่วโมง สัญญาณ ปกติ สุขภาพ โรค หลอด เลือด สมอง ​ ( suspicious_dataset_napat ) .,8,21,10,1,13
7003,ข่าวบิดเบือน,เงิน โครงการ คน ครึ่ง เที่ยว   ภาษี เงิน,4,12,0,1,8
7004,ข่าวบิดเบือน,โครงการ คลินิก แก้ หนี้   by   SAM   ผ่อน ชำระ บุคคล หนี้   2   ล้าน บาท,11,23,0,1,12
7005,ข่าวบิดเบือน,อาหาร สูตร   “ บำรุงกระเพาะ ”,6,7,5,1,4
7006,ข่าวบิดเบือน,ต้ม ดอก อัญชัน   ตะไคร้   ขิง   ล้าง ไต ละลาย ลิ่ม เลือด,8,16,0,1,8
7007,ข่าวบิดเบือน,ร้าน ค้า โครงการ กระเป๋า เงิน ดิจิทัล ถอน เงิน สด ทำ ธุรกรรม ร้าน ค้า,7,18,0,1,10
7008,ข่าวบิดเบือน,ใบ นมหากาฬสด แห้ง บด ผสม น้ำทา แผล หาย   รักษาฝี แผล พุพอง   หนอง   ฆ่าเชื้อ   แก้ อักเสบ   หยุด เลือด,15,33,2,1,18
7009,ข่าวบิดเบือน,ทช.   งบ   1.6   หมื่น ล้าน   สร้าง สะพาน เชื่อมเกาะลันตา,5,16,9,1,10
7010,ข่าวบิดเบือน,โต้ ข่าว โค วิด สาย พันธุ์ ระบาด หนัก   ยัน จำนวน ติด เชื้อ ระดับ ปกติ,7,16,0,1,11
7011,ข่าวบิดเบือน,อาสา สมัคร สาธารณสุข   ( อสม. )   จังหวัดพิษณุโลก ค่า ตอบแทน เต็ม จำนวน,8,15,3,1,12
7012,ข่าวบิดเบือน,"ธ.กรุงไทย กู้ สินเชื่อ   100,000   บาท   คน ค้ำ   รู้   5   นาที",8,22,8,1,8
7013,ข่าวบิดเบือน,"คณะกรรมาธิการสวัสดิการ วุฒิสภา อนุมัติ เบี้ย เลี้ยง คน ชรา   3,000   บาท เดือน",6,14,8,1,15
7014,ข่าวบิดเบือน,องค์การอนามัยโลก มูลนิธิวิจัย โรค มะเร็ง สหราชอาณาจักร ประกาศ เนื้อ สัตว์ แปร รูป   “ สาร ก่อ มะเร็ง อันตราย ”,11,25,6,1,15
7015,ข่าวบิดเบือน,นั่ง ทำ งาน มือถือ   ทำ อาการ ปวด ชา มือ เท้า   เสี่ยง โรค ปลาย ประสาท อักเสบ,9,26,0,1,14
7016,ข่าวบิดเบือน,โทษ ชาติ   ไลฟ์ สด รถ ตำรวจ   เรือน ไทย,9,15,2,1,9
7017,ข่าวบิดเบือน,โควต้า มุสลิม ไทย สำหรับ เรียน มหาวิทยาลัย รัฐ   9   สอบ,6,17,0,1,9
7018,ข่าวบิดเบือน,"รัฐบาล จ่าย เงิน อุดหนุนแรงงาน ไทย     9,000   บาท   ทะเบียน เงิน   20   พ.ย.   2564",7,24,7,1,13
7019,ข่าวบิดเบือน,นิ้ว มือ กด ขา ตรวจสอบ อาการ โรค ไต,5,11,0,1,6
7020,ข่าวบิดเบือน,กระทรวงแรงงาน มาตรการ กัก ตัว เดินทาง เกาหลีใต้   แนะนำ กัก ตัว,7,15,3,1,7
7021,ข่าวบิดเบือน,สมาคมธนาคารฯ   เสียง ตัวตน โอน เงิน,6,18,3,1,6
7022,ข่าวบิดเบือน,  เคล็ด ลับ ผิว ขาว สวย   5   วิธี     7  ,1,15,3,1,3
7023,ข่าวบิดเบือน,ห้าม โดน ฝน เด็ดขาด   ฝน กรด สาร เคมี ระเหย,6,13,0,1,10
7024,ข่าวบิดเบือน,""" ข้อ เท็จจริง รู้ ""   อินโฟกราฟิก เปรียบเทียบ แตกต่าง แอลกอฮอล์ กัญชา :   แอลกอฮอล์ :   ติดง่าย   กัญชา :   ติดยาก   แอลกอฮอล์ :   ทำลาย สุขภาพ   กัญชา :   ส่งเสริม สุขภาพ   แอลกอฮอล์ :   สาเหตุ มะเร็ง   กัญชา :   รักษา มะเร็ง   แอลกอฮอล์ :   ชีวิต   400,000   คน ปี   กัญชา :   บันทึก ชีวิต   แอลกอฮอล์ :   ชีวิต   overdoses     กัญชา :     overdoses   ทำ ชีวิต   แอลกอฮอล์ :   ทำลาย ร่างกาย   สมอง   เซลล์   กัญชา :   ปกป้อง   ฟื้นฟู   ซ่อมแซม เซลล์   แอลกอฮอล์ :   สาร พิษ   กัญชา :   คุณสมบัติ ป้องกัน   ซ่อมแซม   บำบัด  แอลกอฮอล์ :   เมา ค้าง   ปวด หัว   ทุกข์ทรมาน   กัญชา :   นอน หลับ ดี   ยิ้มแย้ม   รู้สึก ผ่อนคลาย เครียด   แอลกอฮอล์ :   สาเหตุ รุนแรง ทะเลาะวิวาท   กัญชา :   อารมณ์   สงบ   ทำ หลับ ดี",61,186,8,1,79
7025,ข่าวบิดเบือน,รถ ทะเบียน   3   ปี   รถ ระงับ ทะเบียน   จ่าย ค่า,5,18,3,1,8
7026,ข่าวบิดเบือน,15   ประเทศ เที่ยว กัก ตัว   สวม หน้ากาก   ตรวจ โควิด 19,6,18,0,1,10
7027,ข่าวบิดเบือน,ดื่ม กาแฟ โกโก้ ร้อน ชะลอ เสื่อม สภาพ สมอง,5,12,0,1,8
7028,ข่าวบิดเบือน,กรด ไหล ย้อน เชื้อ   H.   pylori   ดี ยา ปฏิชีวนะ   ฟื้นฟู สมดุล ระบบ ลำ ไส้ ตับ,9,31,2,1,13
7029,ข่าวบิดเบือน,"เว็บไซต์ ยื่น วีซ่า ประเทศเกาหลี   ค่า ธรรมเนียม   3,000   บาท ​",6,16,6,1,7
7030,ข่าวบิดเบือน,หนี้   2   ล้าน บาท   ทะเบียน ด่วน รัฐ ชำระ หนี้,5,19,0,1,8
7031,ข่าวบิดเบือน,ยาง กล้วย รักษา งูสวัด เริม,3,7,0,1,6
7032,ข่าวบิดเบือน,ใบ บัว บก ป้องกัน เสื่อม ถอย สมอง,3,12,0,1,7
7033,ข่าวบิดเบือน,"ธ. ออมสิน   ปล่อย สินเชื่อ   200,000   บาท   ดอก   1   บาท",4,20,7,1,9
7034,ข่าวบิดเบือน,ทอท.   ลด งด ค่า ประโยชน์ ตอบแทน อัตรา ร้อย ร้าน ค้า ปลอด ภาษี,8,16,1,1,10
7035,ข่าวบิดเบือน,5   อาการ บ่งบอก ภาวะ ชายวัยทอง,6,11,0,1,5
7036,ข่าวบิดเบือน,อาบ น้ำ เย็น ทำ เลือด สูบ ฉีด   ภาวะ ช็อก   กล้ามเนื้อตาย   หัวใจ วาย,9,19,1,1,12
7037,ข่าวบิดเบือน,รัฐบาล เตรียม ค่า น้ำ ทำ นา   25   บาท ไร่ ปี,3,14,7,1,8
7038,ข่าวบิดเบือน,เครียด ทำ อาการ โรค ต่อมลูกหมาก แย่,4,8,0,1,8
7039,ข่าวบิดเบือน,CIO2     CDS     MMS   ชนะ โค วิด สำเร็จ   โบลิเวีย กฎหมาย แพร่หลาย   ( ขาย วัคซีน ขัดขวาง ),10,38,0,1,14
7040,ข่าวบิดเบือน,สูตร ต้ม น้ำ สมุนไพร ลูก ใบ   1   แก้ว บรรเทา อาการ ปวด ข้อ กระดูก ทับ เส้นหาย แน่นอน,11,22,0,1,13
7041,ข่าวบิดเบือน,รับประทาน ข้าว สวย หอม มะลิ ตอน ท้อง ว่าง   ทำ ระดับ น้ำตาล เลือด,7,14,0,1,13
7042,ข่าวบิดเบือน,ต้ม น้ำ ดอกอัญชัน   ตะไคร้   ขิง ล้าง ไต ละลาย ลิ่ม เลือด,9,15,0,1,8
7043,ข่าวบิดเบือน,ระบบ น้ำ เขื่อน แม่ออน ชำรุด   ทำ ข้าว ยืนต้น ตาย   200   ไร่,6,16,3,1,12
7044,ข่าวบิดเบือน,แจ้ง   12   แกนนำ   ข้อ หา กบฏ,4,9,0,1,5
7045,ข่าวบิดเบือน,"ธนาคารแห่งประเทศไทย สินเชื่อ สนับสนุน สภาพ คล่อง ร้าน อาหาร ,   คน ขับขี่ ,   ท่องเที่ยว กระทบ โควิด 19",11,22,1,1,17
7046,ข่าวบิดเบือน,อภ. ห้าม สื่อ ทำ ข่าว วัคซีน โมเดอร์นา สนามบินสุวรรณภูมิ,9,15,9,1,10
7047,ข่าวบิดเบือน,30   บาท รักษา   กทม.   ร้าน ยาคลินิก ศูนย์บริการฯ   โลโก้ ติด,7,24,4,1,10
7048,ข่าวบิดเบือน,"ภาษี สำหรับ สินค้า ประเทศ ราคา   1,500   บาท",4,15,3,1,7
7049,ข่าวบิดเบือน,น้ำ กระเจี๊ยบ เขียว สุขภาพ,3,5,5,1,5
7050,ข่าวบิดเบือน,ภาพ ถ่าย รถ ถัง จอด วัด   เดือน กันยายน   2563,7,13,4,1,8
7051,ข่าวบิดเบือน,ค่า ไฟฟ้า เนื่อง ประเทศ ปัญหา,4,9,0,1,5
7052,ข่าวบิดเบือน,ข้อมูล ตัว ท่องเที่ยว เที่ยว ไทย รั่วไหล   จำนวน   106   ล้าน รายการ,7,17,2,1,11
7053,ข่าวบิดเบือน,น้ำ ท่วม อยุธยา   6   อำเภอ     8   พัน ครัวเรือน กระทบ,3,18,1,1,8
7054,ข่าวบิดเบือน,อบเชย   ป้องกัน ลิ่ม เลือด   เซลล์ สมอง ฝ่อ   ลด ไขมัน เลือด     94 %,6,23,3,1,11
7055,ข่าวบิดเบือน,ตรี ผลา ผสม ใบ รางจืด ขับ พิษ ตับ,6,13,0,1,5
7056,ข่าวบิดเบือน,อาบ น้ำ เย็น ไหลเวียน โลหิต ดี   ช็อก   ตาย กล้ามเนื้อ   ภาวะ หัวใจ ล้มเหลว,10,21,1,1,12
7057,ข่าวบิดเบือน,พม.   จ่าย เงิน ป่วย ติด เชื้อ   HIV   ปี   2     เนื่อง งบ จัดสรร,8,25,1,1,10
7058,ข่าวบิดเบือน,เส้น เลือด ปูด ร่างกาย   อาการ เตือน โรค  ๆ,6,11,0,1,8
7059,ข่าวบิดเบือน,น้ำมัน รำข้าว รักษา ปลาย ประสาท อักเสบ,6,7,5,1,7
7060,ข่าวบิดเบือน,ประเทศไทย คลื่น ร้อน เอเชีย   อุณหภูมิ ประวัติการณ์,6,15,1,1,7
7061,ข่าวบิดเบือน,ทะเบียน รถ   3   ปี   รถ ระงับ ทะเบียน ชำระ ค่า,3,19,3,1,8
7062,ข่าวบิดเบือน,นอน ขา ชิด กำแพง   สุขภาพ ดี,4,11,0,1,4
7063,ข่าวบิดเบือน,"ปตท.   กำไร   68,977   ล้าน บาท ไตรมาส   2     206 %   ปี",7,24,4,1,8
7064,ข่าวบิดเบือน,ธนาคารแห่งประเทศไทย เตรียม แพลตฟอร์ม   P 2P   lending   ดอกเบี้ย   4.75 %,7,15,3,1,9
7065,ข่าวบิดเบือน,"  ปตท.   กำไร   68,977   ล้าน บาท   ไตรมาส   2     206 %   ปี",7,26,5,1,8
7066,ข่าวบิดเบือน,"ธนาคารกรุงไทย ปล่อย สินเชื่อ เงิน กู้ หมื่น   วง เงิน   500,000   บาท   อนุมัติ   5   นาที   ผ่อนชำระ   10   บาท",7,27,9,1,17
7067,ข่าวบิดเบือน,ดู สิ รังเกียจ ขนาด   ฆ่า ลูก ตัว มือ ตัว   แสร้ง ทำ บริสุทธิ์   หน้า กล้อง   ขอโทษ พ่อแม่ ชีวิต   เหมือน ทำ เลวร้าย   * * *   โจ้เฟอร์รารี่,13,47,0,1,20
7068,ข่าวบิดเบือน,ระส่ำ   น้ำ เขื่อนเจ้าพระยา ท่วมอยุธยา   กระทบ   100   ตำบล,4,13,4,1,9
7069,ข่าวบิดเบือน,อาการ มึนงง   เหนื่อยล้า   เพลีย   อาหาร   สัญญาณ โรค ตับ เสื่อม เรื้อรัง,10,19,0,1,12
7070,ข่าวบิดเบือน,พยาธิ ปาก ลำ ไส้   ป้องกัน โรค เบาหวาน ประเภท   2,3,11,0,1,8
7071,ข่าวบิดเบือน,  5   เสี่ยง   แนะนำ กัญชา รักษา อาการ ป่วย,3,16,0,1,7
7072,ข่าวบิดเบือน,อุทกภัย ดิน ถล่ม เหนือ ฝีมือ มนุษย์   ป่าไม้ หาย   1   แสน ไร่,9,20,8,1,9
7073,ข่าวบิดเบือน,"ธนาคารกรุงไทย เสนอ สินเชื่อ   Krung   Thai   Smart   Money   วง เงิน กู้   50,000   บาท   ชำระ   826   บาท เดือน",10,32,8,1,18
7074,ข่าวบิดเบือน,"จังหวัดชลบุรี ติด เชื้อ โควิด   19     11,000  ",3,15,5,1,7
7075,ข่าวบิดเบือน,5   ผลไม้ ล้าง สาร พิษ ร่างกาย ดี,5,11,0,1,4
7076,ข่าวบิดเบือน,ดื่ม น้ำ ขิง ร้อน   โยเกิร์ต   ธัญพืช แปด ชนิด ป้องกัน โควิด 19,8,16,0,1,8
7077,ข่าวบิดเบือน,จังหวัด ประเทศไทย เตรียม รับมือ พายุ     1113   กันยายน   2565 ​,8,15,4,1,9
7078,ข่าวบิดเบือน,กระบี่ ตาสว่าง   เท พรรค ก้าว พรรคล้มเจ้า   คน งาน,9,17,0,1,10
7079,ข่าวบิดเบือน,ดื่ม นม วัว   ทำ สิว   ภูมิแพ้   เสี่ยง โรค กระดูก พรุน,7,13,0,1,8
7080,ข่าวบิดเบือน,  กระเทียม ไทย   ต้าน ไวรัส โค วิด 19,5,9,1,1,7
7081,ข่าวบิดเบือน,อาการ ปวด ขา ตะคริว บ่งบอก เสี่ยง โรค หลอด เลือด แดง ปลาย ตีบ,10,15,0,1,13
7082,ข่าวบิดเบือน,สูตร โลชั่น ผัก รักษา ฝ้า,4,5,0,1,3
7083,ข่าวบิดเบือน,  สำนักงานประกัน สังคม จ.ชลบุรี   ประชาชน แห่ ทะเบียน แจ้ง ตก งาน เฉลี่ย   200   คน,7,18,3,1,14
7084,ข่าวบิดเบือน,สูตร ยา สมุนไพร   3   แม่ทัพ   รักษา โควิด 19,3,11,0,1,8
7085,ข่าวบิดเบือน,พยาธิ ปาก ลำ ไส้ ป้องกัน โรค เบาหวาน ชนิด   2,4,11,0,1,8
7086,ข่าวบิดเบือน,สเปรย์ พ่น คอ ประเภท   “ ลด ยับยั้ง ติด เชื้อ โควิด 19 ”,6,16,0,1,8
7087,ข่าวบิดเบือน,ฟินแลนด์ แนะนำ ประชาชน ยา ไอโอดีน ท่ามกลาง สถานการณ์ สงคราม ยูเครน แรง,8,15,1,1,10
7088,ข่าวบิดเบือน,การประปานครหลวง   ( กปน. )   ประกาศ หยุด จ่าย น้ำ กรุงเทพฯ     12   มีนาคม   2564,9,22,6,1,10
7089,ข่าวบิดเบือน,ปิดภูทับ เบิก ค้อ เวลา   14     คลัสเตอร์ โควิด ขนาด,6,17,6,1,8
7090,ข่าวบิดเบือน,รัฐบาล สหรัฐฯ   เตือน ประชาชน เดินทาง ประเทศไทย   เสี่ยง โควิด 19   สงบ,13,23,4,1,14
7091,ข่าวบิดเบือน,ดื่ม น้ำ ต้ม สมุนไพร   ป้องกัน โรค สมอง เสื่อม,4,8,0,1,7
7092,ข่าวบิดเบือน,ท่า บริหาร รักษา โรค หมอน รอง กระดูก กดทับ เส้น ประสาท,6,10,8,1,10
7093,ข่าวบิดเบือน,กองทัพภาค 4   โต้ยิบ   หัก เงิน ทหาร เกณฑ์   ค่า เสื้อ รุ่น แหวน รุ่น   แจง สวัสดิการ,9,22,4,1,12
7094,ข่าวบิดเบือน,อาการ หลงลืม   ไขมัน   ตะคริว เสี่ยง โรค หลอด เลือดแข็ง,8,17,0,1,10
7095,ข่าวบิดเบือน,ฟ้าทะลาย โจร วัดคีรีวงก์   ฤทธิ์ ยับยั้ง โค วิด   99 %   ฟาวิพิราเวียร์   โรง พยาบาล ยับยั้ง โควิด   18 %,14,33,13,1,16
7096,ข่าวบิดเบือน,ดื่ม น้ำ สมุนไพร ต้ม หยุด เสื่อม สมอง,3,9,0,1,6
7097,ข่าวบิดเบือน,ข้อ แนะนำ ป้องกัน โควิด 19   คณบดี โรงพยาบาลศิริราช   เสริมสร้าง ระบบ ภูมิ คุ้มกัน ร่างกาย,11,20,2,1,13
7098,ข่าวบิดเบือน,เขื่อนอุบลรัตน์ น้ำ   130   %,2,12,3,1,5
7099,ข่าวบิดเบือน,ไฟฟ้านครหลวง ขยาย เวลา โครงการ   “ งาน ไฟ บ้าน   หาร คน ครึ่ง ”     31   ธันวาคม   2564 ​ ( suspicious_dataset_napat ) .,14,24,12,1,15
7100,ข่าวบิดเบือน,ไฟ นอน ขัดขวาง เมลาโทนิน เสี่ยง เสื่อม,5,7,0,1,8
7101,ข่าวบิดเบือน,ศึกษา ไทย เรียน จีน   เนื่อง จีน วีซ่า ยกเลิก ทุน รัฐบาล,8,19,3,1,8
7102,ข่าวบิดเบือน,"วิธี นวด กด จุด ​   ลด อาการ หู อื้อ ​   ปวดหู ​   หู เสียง เอง
 นิ้ว ชี้ นิ้ว กลาง นวด คลึง แบบวน   บริเวณ รอบ หู   รอบ รอบ หู   แอ่ง ติ่ง หู   นวด   ถู มือ หู อุ่น",28,58,0,1,19
7103,ข่าวบิดเบือน,"ธ.กรุงไทย   กู้ยืม   100,000   บาท   อาชีพ   ต้องค้ำประกัน   อนุมัติ   5   นาที",5,23,8,1,10
7104,ข่าวบิดเบือน,หลีกเลี่ยง ดื่ม กาแฟ ฉีด วัคซีน   งด ทาน ยาไมเกรน   นอน หลับ   ดื่ม น้ำ ฉีด วัคซีน   โพสต์ แนะนำ ฉีด วัคซีน เช้า   สำหรับ ฉีด วัคซีน   Astra   กิน   Fish   Oil   ( EPA     60 % )   12   สัปดาห์   ฉีด วัคซีน   เนื่อง เคียงของ   Astra   ลิ่ม เลือด   ทาน   Fish   Oil   ลด   หญิง ครรภ์ ไข้ ฉีด วัคซีน   ป่วย โรค มะเร็ง   “ ทาน   Flaxseed ”     “ Chelated   Magnesium 12   อาทิตย์ ฉีด   ทาน   200   mg ”   กินนัตโตะ   ( ถั่ว หมัก ญี่ปุ่น )   1   ถ้วย ฉีด วัคซีน   ทาน ตอน เช้า   นัตโตะ เอนไซม์   Nattokinase   สลาย ลิ่ม เลือด ลด ภาวะ หลอด เลือด อุดตัน,51,179,11,1,73
7105,ข่าวบิดเบือน,ดื่ม น้ำ ต้ม โหระพา บรรเทา อาการ ท้องอืด   ขับ ลม   ลด แน่นท้อง   ลด อาการ ซึมเศร้า,5,21,6,1,12
7106,ข่าวบิดเบือน,เด็ก ชาย ตัว   คน เดิน ร้องไห้ หนี สงคราม ยูเครน ข้าม พรมแดน ลำพัง   ไร้ พ่อแม่   แทน ครอบครัว   ได้ยิน เสียง ร้องไห้   น้ำ ตา ไหล รู้ ตัว   สงคราม พราก   หยุด สงคราม   ยูเครน   Ukraine,19,53,0,1,27
7107,ข่าวบิดเบือน,รพ.ราชวิถี   โดเนทสมทบ ทุน ซื้อ อุปกรณ์ แพทย์   แชร์ ริตี้โปรเจค,11,16,8,1,7
7108,ข่าวบิดเบือน,สำนักงานประกัน สังคม ชลบุรี ทะเบียน ว่าง งาน เฉลี่ย   200   คน,4,14,0,1,11
7109,ข่าวบิดเบือน,น้ำ มะกรูด   ไข่ เป็ด ต้ม   เมล็ด ฟัก ทอง   กรด โฟลิก   ไวเทค   น้ำ ดอก ฝอย   โอกาส ครรภ์,17,28,17,1,12
7110,ข่าวบิดเบือน,สี ผิว ใบ หน้า บ่งบอก อาการ เจ็บป่วย,4,7,0,1,7
7111,ข่าวบิดเบือน,คลิป วิดีโอ   แนะ วิธี ตรวจ ธนบัตร ปลอม   ธนบัตร ขูด กระดาษ,9,16,0,1,10
7112,ข่าวบิดเบือน,24   ส.ค.   63   ระมัดระวัง พายุ ฝน สี เหลือง ประเทศจีน   เชื้อ โรค สาร เคมี,8,18,3,1,13
7113,ข่าวบิดเบือน,เขื่อนอุบลรัตน์ รอง น้ำ   130 %   จุ,2,12,2,1,6
7114,ข่าวบิดเบือน,ดื่ม น้ำ ต้ม กะเพรา บรรเทา อาการ ระคาย เคือง คอ คอ แห้ง กรด ไหล ย้อน   ดื่ม,9,23,11,1,12
7115,ข่าวบิดเบือน,อาการ ขี้ ลืม   ไขมัน   ตะคริว   เสี่ยง โรค หลอด เลือดแข็ง,8,16,0,1,9
7116,ข่าวบิดเบือน,ดื่ม น้ำ ขิง ร้อน   โยเกิร์ต ธัญพืช   8   ชนิด   ป้องกัน ติด เชื้อ โควิด 19,6,19,0,1,8
7117,ข่าวบิดเบือน,ดื่ม น้ำ เย็น ทำ ระบบ ร่างกาย   “ ทำ งาน หนัก ”   ศึกษา   “ แพทย์ ญี่ปุ่น ”   งาน วิจัย สถาบันวิจัยระบบสาธารณสุข,16,30,1,1,13
7118,ข่าวบิดเบือน,30   เม.ย.   2022   อินเดีย   ปากีสถาน   อากาศ ร้อน   อุณหภูมิ   143 ° F   ( 62 ° C ),9,24,8,1,11
7119,ข่าวบิดเบือน,โทษ ชาติไลฟ์ สด รถ ตำรวจ เรือน ไทย จับกุม,8,15,10,1,10
7120,ข่าวบิดเบือน,ธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร ปล่อย กู้ ไลน์   สมุด บัญชี บัญชี,5,11,1,1,9
7121,ข่าวบิดเบือน,ท้องป่อง เสี่ยง เนื้อ งอก มด ลูก,3,6,0,1,7
7122,ข่าวบิดเบือน,แนะนำ ติดตาม อาการ โรค โควิด 19   สรุป กระทรวงสาธารณสุข,6,14,0,1,8
7123,ข่าวบิดเบือน,กรมการจัดหางาน   ยกเลิก โครงการ ช่วยเหลือ คน ด้าว สาธารณสุข,4,8,0,1,8
7124,ข่าวบิดเบือน,สำนักงานปศุสัตว์   จ. มหาสารคาม   ข้อมูล ติดต่อ ทำ หมัน สัตว์ เลี้ยง ฟรี พื้นที่   ติดต่อ   0819654456,9,19,6,1,15
7125,ข่าวบิดเบือน,ธนาคารแห่งประเทศไทย ทะเบียน บุคคล ช่วยเหลือ   อนุญาต ผ่อน ชำระ เดือน   400   บาท,5,17,3,1,14
7126,ข่าวบิดเบือน,รัฐบาล โรงพยาบาลสงฆ์   ถวาย ฉีด วัคซีน โควิด 19   รูป   จอง คิว,7,18,2,1,7
7127,ข่าวบิดเบือน,ห้าม มอบ อาหาร ฟรี ประชาชน,4,7,0,1,5
7128,ข่าวบิดเบือน,"ธ.ออมสิน ปล่อย สินเชื่อ เงิน ด่วน   50,000100,000   ผ่อน ชำระ   9   ปี   คน ค้ำ",6,19,5,1,12
7129,ข่าวบิดเบือน,เพกา ลิ้นฟ้า   สรรพคุณ บำรุง เลือด   ประโยชน์ รักษา โรค เบาหวาน,7,19,8,1,10
7130,ข่าวบิดเบือน,บริโภค ใบ กะเพรา สด ครึ่ง ขีด ต้าน โค วิด 19,8,13,0,1,9
7131,ข่าวบิดเบือน,ไทย ประกาศ เลื่อน เทอม ปี ศึกษา   2567   เนื่อง อากาศ ร้อน,5,11,1,1,11
7132,ข่าวบิดเบือน,รักษา   COVID 19   แช่ ผิว มะกรูด น้ำ ส้มสายชู เวลา   1   ชั่วโมง   ฉีด พ่น สูด ดม   ( ทา ผิว ),11,34,3,1,10
7133,ข่าวบิดเบือน,อาการ ปอด อ่อนแอ ​,4,4,0,1,3
